,zipcode,Population,White,Black,Asian,Hispanic
27780,79920,66.0,13.0,39.0,0.0,13.0
27781,79922,8258.0,7216.0,35.0,67.0,5262.0
27782,79924,59115.0,49281.0,4309.0,831.0,40450.0
27783,79925,40935.0,32920.0,1439.0,497.0,31155.0
27784,79927,39057.0,28581.0,76.0,83.0,37981.0
27785,79928,51248.0,43951.0,1051.0,343.0,44458.0
27786,79930,29989.0,25920.0,738.0,243.0,25945.0
27787,79932,26725.0,19457.0,602.0,193.0,20871.0
27788,79934,21857.0,16633.0,3044.0,350.0,11064.0
27789,79935,18718.0,15179.0,852.0,83.0,14935.0
27790,79936,114734.0,99325.0,1874.0,1039.0,99574.0
27791,79938,59252.0,49873.0,2083.0,469.0,50968.0
27792,79942,0.0,0.0,0.0,0.0,0.0
27793,80002,18742.0,15734.0,196.0,363.0,4657.0
27794,80003,35337.0,29923.0,551.0,1070.0,7907.0
27795,80004,36093.0,33524.0,351.0,370.0,3991.0
27796,80005,26763.0,25322.0,68.0,568.0,2702.0
27797,80007,6957.0,6664.0,13.0,141.0,301.0
27798,80010,43169.0,25462.0,7090.0,2085.0,24295.0
27799,80011,47508.0,29121.0,8844.0,1181.0,22452.0
27800,80012,46974.0,26708.0,11714.0,2242.0,15062.0
27801,80013,71261.0,48765.0,8384.0,4205.0,13461.0
27802,80014,35735.0,26870.0,3628.0,2480.0,5358.0
27803,80015,64460.0,48469.0,5984.0,4698.0,7763.0
27804,80016,42252.0,34031.0,1695.0,3625.0,3916.0
27805,80017,34144.0,18976.0,7334.0,1559.0,8465.0
27806,80018,10118.0,7151.0,1329.0,621.0,1579.0
27807,80019,2181.0,1012.0,531.0,249.0,764.0
27808,80020,48889.0,42485.0,405.0,2908.0,6128.0
27809,80021,31004.0,27090.0,194.0,2091.0,3887.0
27810,80022,43605.0,32662.0,1275.0,927.0,21663.0
27811,80023,15193.0,13316.0,237.0,1001.0,970.0
27812,80024,441.0,136.0,72.0,0.0,173.0
27813,80025,253.0,253.0,0.0,0.0,0.0
27814,80026,26885.0,22643.0,330.0,1548.0,4091.0
27815,80027,31580.0,27725.0,139.0,2279.0,1930.0
27816,80030,15216.0,12300.0,182.0,983.0,6482.0
27817,80031,34196.0,29294.0,632.0,1381.0,7215.0
27818,80033,24712.0,22541.0,68.0,384.0,4851.0
27819,80045,559.0,416.0,14.0,80.0,89.0
27820,80101,270.0,270.0,0.0,0.0,0.0
27821,80102,5142.0,4815.0,37.0,29.0,723.0
27822,80103,2420.0,2234.0,7.0,4.0,161.0
27823,80104,27359.0,25752.0,173.0,274.0,3542.0
27824,80105,1170.0,1109.0,13.0,5.0,51.0
27825,80106,4417.0,4142.0,52.0,66.0,197.0
27826,80107,11881.0,11316.0,41.0,23.0,689.0
27827,80108,23619.0,22059.0,176.0,486.0,1988.0
27828,80109,18331.0,17234.0,70.0,340.0,1661.0
27829,80110,21154.0,16431.0,749.0,475.0,5980.0
27830,80111,29815.0,25314.0,435.0,2562.0,2342.0
27831,80112,29896.0,25540.0,933.0,1748.0,2339.0
27832,80113,20946.0,18738.0,529.0,451.0,1838.0
27833,80116,3685.0,3603.0,37.0,0.0,128.0
27834,80117,2759.0,2697.0,0.0,4.0,160.0
27835,80118,5360.0,5087.0,125.0,33.0,238.0
27836,80120,29360.0,26305.0,364.0,549.0,3472.0
27837,80121,18458.0,17258.0,184.0,464.0,1063.0
27838,80122,30457.0,28217.0,325.0,600.0,1857.0
27839,80123,44102.0,39982.0,216.0,1845.0,6410.0
27840,80124,18550.0,16412.0,179.0,1177.0,867.0
27841,80125,9821.0,8788.0,219.0,387.0,1120.0
27842,80126,40965.0,36869.0,324.0,2290.0,3019.0
27843,80127,44416.0,41241.0,338.0,1338.0,3935.0
27844,80128,36353.0,33384.0,719.0,662.0,3801.0
27845,80129,28175.0,25284.0,262.0,1659.0,2045.0
27846,80130,28973.0,25230.0,323.0,2276.0,2189.0
27847,80131,114.0,114.0,0.0,0.0,0.0
27848,80132,20367.0,19083.0,98.0,375.0,1139.0
27849,80133,2080.0,1924.0,0.0,0.0,184.0
27850,80134,57110.0,51834.0,591.0,2174.0,3998.0
27851,80135,3571.0,3543.0,0.0,7.0,130.0
27852,80136,5527.0,5020.0,188.0,75.0,277.0
27853,80137,1117.0,968.0,33.0,45.0,42.0
27854,80138,29962.0,27938.0,300.0,309.0,1841.0
27855,80202,10977.0,9702.0,489.0,455.0,872.0
27856,80203,19668.0,16976.0,546.0,607.0,2300.0
27857,80204,30307.0,23513.0,1977.0,642.0,16912.0
27858,80205,29856.0,18546.0,7608.0,192.0,9209.0
27859,80206,21364.0,19014.0,911.0,515.0,1684.0
27860,80207,21235.0,10150.0,8273.0,367.0,3193.0
27861,80209,22104.0,20462.0,359.0,552.0,1571.0
27862,80210,35464.0,31995.0,385.0,1339.0,2198.0
27863,80211,33007.0,27499.0,1298.0,466.0,12727.0
27864,80212,17832.0,15810.0,450.0,202.0,4866.0
27865,80214,25517.0,21566.0,615.0,286.0,8146.0
27866,80215,18343.0,15839.0,100.0,657.0,3406.0
27867,80216,11389.0,7971.0,559.0,40.0,8229.0
27868,80218,18830.0,16394.0,1119.0,443.0,1683.0
27869,80219,64506.0,42456.0,870.0,3523.0,45449.0
27870,80220,35486.0,27151.0,4331.0,1648.0,4937.0
27871,80221,40010.0,32553.0,298.0,853.0,23066.0
27872,80222,20313.0,16400.0,1480.0,525.0,3051.0
27873,80223,17261.0,12230.0,437.0,369.0,10308.0
27874,80224,16635.0,12853.0,1999.0,462.0,1678.0
27875,80226,30789.0,26998.0,594.0,786.0,9228.0
27876,80227,33473.0,29926.0,388.0,853.0,10119.0
27877,80228,30596.0,27661.0,280.0,1022.0,2655.0
27878,80229,51123.0,41905.0,841.0,1618.0,26920.0
27879,80230,8336.0,6754.0,946.0,249.0,763.0
27880,80231,33647.0,24123.0,5000.0,2069.0,5591.0
27881,80232,21441.0,19024.0,249.0,721.0,5150.0
27882,80233,45830.0,39563.0,916.0,1601.0,12361.0
27883,80234,25933.0,20628.0,479.0,1652.0,5573.0
27884,80235,9088.0,7473.0,381.0,234.0,2108.0
27885,80236,16838.0,11642.0,473.0,902.0,8039.0
27886,80237,18046.0,14572.0,1802.0,852.0,1469.0
27887,80238,11296.0,9693.0,544.0,560.0,498.0
27888,80239,41066.0,20606.0,10842.0,825.0,23262.0
27889,80241,32605.0,28201.0,512.0,1682.0,5843.0
27890,80246,12248.0,9661.0,779.0,370.0,2677.0
27891,80247,25314.0,15860.0,5951.0,1328.0,4403.0
27892,80249,26383.0,12166.0,7749.0,1987.0,10768.0
27893,80260,32327.0,26018.0,519.0,1188.0,16577.0
27894,80264,0.0,0.0,0.0,0.0,0.0
27895,80290,0.0,0.0,0.0,0.0,0.0
27896,80293,0.0,0.0,0.0,0.0,0.0
27897,80294,0.0,0.0,0.0,0.0,0.0
27898,80301,23977.0,21403.0,186.0,842.0,2712.0
27899,80302,27352.0,24788.0,285.0,1204.0,1537.0
27900,80303,22740.0,20184.0,290.0,1030.0,1842.0
27901,80304,26251.0,23908.0,142.0,695.0,2791.0
27902,80305,17689.0,16164.0,45.0,692.0,907.0
27903,80310,6381.0,5379.0,109.0,475.0,644.0
27904,80401,38541.0,35432.0,345.0,1011.0,3340.0
27905,80403,18408.0,17302.0,0.0,290.0,977.0
27906,80419,312.0,252.0,18.0,0.0,136.0
27907,80420,687.0,679.0,0.0,8.0,0.0
27908,80421,8459.0,8035.0,0.0,85.0,511.0
27909,80422,4382.0,4076.0,20.0,7.0,242.0
27910,80423,153.0,153.0,0.0,0.0,0.0
27911,80424,9078.0,8164.0,29.0,71.0,1362.0
27912,80425,203.0,193.0,0.0,0.0,11.0
27913,80426,272.0,272.0,0.0,0.0,0.0
27914,80427,733.0,630.0,6.0,7.0,127.0
27915,80428,514.0,508.0,0.0,0.0,12.0
27916,80432,65.0,65.0,0.0,0.0,0.0
27917,80433,8271.0,7976.0,25.0,29.0,283.0
27918,80434,49.0,49.0,0.0,0.0,0.0
27919,80435,8370.0,7162.0,93.0,45.0,1602.0
27920,80436,537.0,537.0,0.0,0.0,0.0
27921,80438,339.0,332.0,0.0,0.0,0.0
27922,80439,24208.0,23174.0,71.0,282.0,1269.0
27923,80440,2218.0,2154.0,5.0,36.0,162.0
27924,80442,2451.0,2386.0,0.0,0.0,96.0
27925,80443,3228.0,3015.0,0.0,50.0,102.0
27926,80444,1152.0,1065.0,20.0,6.0,130.0
27927,80446,3775.0,3437.0,0.0,10.0,475.0
27928,80447,1605.0,1581.0,0.0,6.0,8.0
27929,80448,261.0,261.0,0.0,0.0,0.0
27930,80449,685.0,639.0,0.0,38.0,46.0
27931,80451,835.0,757.0,5.0,0.0,10.0
27932,80452,2566.0,2487.0,2.0,0.0,220.0
27933,80453,194.0,194.0,0.0,0.0,0.0
27934,80454,1198.0,1197.0,0.0,0.0,201.0
27935,80455,509.0,465.0,0.0,16.0,11.0
27936,80456,689.0,673.0,0.0,0.0,0.0
27937,80457,475.0,470.0,5.0,0.0,11.0
27938,80459,2532.0,2180.0,0.0,30.0,457.0
27939,80461,7232.0,5799.0,74.0,62.0,2481.0
27940,80463,90.0,90.0,0.0,0.0,0.0
27941,80465,15304.0,14364.0,116.0,148.0,1713.0
27942,80466,3237.0,3149.0,3.0,3.0,72.0
27943,80467,2117.0,2085.0,0.0,24.0,110.0
27944,80468,520.0,508.0,0.0,12.0,0.0
27945,80469,375.0,375.0,0.0,0.0,0.0
27946,80470,3863.0,3736.0,0.0,8.0,150.0
27947,80471,0.0,0.0,0.0,0.0,0.0
27948,80473,60.0,60.0,0.0,0.0,3.0
27949,80475,32.0,32.0,0.0,0.0,0.0
27950,80476,236.0,235.0,0.0,0.0,5.0
27951,80477,594.0,594.0,0.0,0.0,392.0
27952,80478,1651.0,1538.0,6.0,101.0,0.0
27953,80479,28.0,28.0,0.0,0.0,0.0
27954,80480,1262.0,1225.0,1.0,4.0,167.0
27955,80481,799.0,784.0,0.0,0.0,0.0
27956,80482,1151.0,1037.0,76.0,38.0,56.0
27957,80483,622.0,617.0,1.0,0.0,1.0
27958,80487,16645.0,15771.0,99.0,290.0,784.0
27959,80488,44.0,44.0,0.0,0.0,0.0
27960,80497,284.0,249.0,0.0,0.0,35.0
27961,80498,7131.0,6464.0,82.0,84.0,886.0
27962,80501,40760.0,32692.0,487.0,513.0,14401.0
27963,80503,31302.0,27821.0,166.0,1784.0,2825.0
27964,80504,48679.0,42540.0,354.0,986.0,9183.0
27965,80510,462.0,417.0,1.0,44.0,0.0
27966,80511,102.0,94.0,8.0,0.0,26.0
27967,80512,1924.0,1752.0,114.0,18.0,47.0
27968,80513,10398.0,9412.0,80.0,104.0,1189.0
27969,80514,4352.0,3739.0,69.0,91.0,1388.0
27970,80515,872.0,854.0,15.0,3.0,18.0
27971,80516,20958.0,18759.0,147.0,1128.0,1383.0
27972,80517,9046.0,8770.0,43.0,0.0,307.0
27973,80520,1291.0,1194.0,45.0,0.0,349.0
27974,80521,35023.0,31129.0,765.0,818.0,3283.0
27975,80524,31738.0,28070.0,180.0,302.0,6321.0
27976,80525,48207.0,44328.0,441.0,1104.0,3915.0
27977,80526,45413.0,41139.0,370.0,1406.0,4818.0
27978,80528,18617.0,16329.0,222.0,699.0,1796.0
27979,80530,3515.0,3125.0,0.0,81.0,808.0
27980,80532,0.0,0.0,0.0,0.0,0.0
27981,80534,12282.0,11679.0,0.0,0.0,2006.0
27982,80535,2814.0,2587.0,0.0,28.0,206.0
27983,80536,2067.0,1976.0,0.0,21.0,57.0
27984,80537,38762.0,35839.0,104.0,435.0,4483.0
27985,80538,45513.0,41378.0,186.0,687.0,4690.0
27986,80540,5347.0,5092.0,29.0,108.0,211.0
27987,80542,3626.0,3397.0,0.0,177.0,264.0
27988,80543,5832.0,5498.0,20.0,0.0,1865.0
27989,80544,0.0,0.0,0.0,0.0,0.0
27990,80545,629.0,625.0,0.0,0.0,29.0
27991,80546,47.0,47.0,0.0,0.0,0.0
27992,80547,880.0,855.0,0.0,9.0,64.0
27993,80549,9345.0,8789.0,37.0,52.0,1332.0
27994,80550,21106.0,19749.0,116.0,308.0,1871.0
27995,80601,35125.0,28648.0,498.0,426.0,14958.0
27996,80602,28516.0,24068.0,451.0,1617.0,4689.0
27997,80603,11426.0,9629.0,396.0,53.0,3457.0
27998,80610,2807.0,2520.0,4.0,12.0,589.0
27999,80611,698.0,618.0,2.0,0.0,56.0
28000,80612,420.0,414.0,0.0,6.0,0.0
28001,80615,7751.0,7476.0,38.0,0.0,915.0
28002,80620,17827.0,15365.0,48.0,165.0,8784.0
28003,80621,11464.0,9862.0,37.0,155.0,5121.0
28004,80622,248.0,248.0,0.0,0.0,10.0
28005,80623,1063.0,986.0,0.0,20.0,530.0
28006,80624,1158.0,1112.0,0.0,0.0,513.0
28007,80631,49501.0,36979.0,1462.0,416.0,24645.0
28008,80634,54656.0,48688.0,507.0,901.0,12044.0
28009,80640,11235.0,9177.0,117.0,500.0,4666.0
28010,80642,4318.0,3793.0,68.0,21.0,771.0
28011,80643,3224.0,3121.0,0.0,27.0,819.0
28012,80644,2815.0,2444.0,0.0,0.0,714.0
28013,80645,4488.0,4274.0,0.0,9.0,896.0
28014,80648,1030.0,990.0,1.0,0.0,122.0
28015,80649,251.0,251.0,0.0,0.0,16.0
28016,80650,1564.0,1370.0,0.0,0.0,382.0
28017,80651,4021.0,3816.0,9.0,7.0,1282.0
28018,80652,405.0,385.0,0.0,8.0,12.0
28019,80653,704.0,694.0,5.0,0.0,113.0
28020,80654,2447.0,2309.0,7.0,6.0,655.0
28021,80701,16111.0,14057.0,673.0,42.0,6310.0
28022,80705,850.0,780.0,0.0,12.0,480.0
28023,80720,2831.0,2678.0,30.0,15.0,289.0
28024,80721,150.0,150.0,0.0,0.0,48.0
28025,80722,279.0,279.0,0.0,0.0,0.0
28026,80723,7221.0,6498.0,52.0,0.0,2037.0
28027,80726,494.0,492.0,0.0,0.0,87.0
28028,80727,339.0,332.0,0.0,0.0,34.0
28029,80728,1017.0,987.0,9.0,0.0,8.0
28030,80729,508.0,506.0,0.0,0.0,3.0
28031,80731,1581.0,1539.0,1.0,5.0,10.0
28032,80733,573.0,525.0,7.0,0.0,97.0
28033,80734,2931.0,2708.0,21.0,10.0,1029.0
28034,80735,457.0,454.0,0.0,0.0,104.0
28035,80736,596.0,593.0,0.0,0.0,43.0
28036,80737,1553.0,1434.0,2.0,12.0,236.0
28037,80740,110.0,106.0,0.0,0.0,3.0
28038,80741,862.0,846.0,7.0,0.0,47.0
28039,80742,235.0,225.0,5.0,0.0,5.0
28040,80743,1052.0,1041.0,0.0,0.0,54.0
28041,80744,532.0,492.0,5.0,1.0,67.0
28042,80745,238.0,234.0,0.0,0.0,0.0
28043,80746,36.0,36.0,0.0,0.0,0.0
28044,80747,476.0,471.0,3.0,0.0,6.0
28045,80749,285.0,272.0,0.0,2.0,56.0
28046,80750,354.0,354.0,0.0,0.0,10.0
28047,80751,18641.0,17048.0,275.0,132.0,3391.0
28048,80754,196.0,187.0,2.0,0.0,5.0
28049,80755,92.0,92.0,0.0,0.0,13.0
28050,80757,284.0,284.0,0.0,0.0,39.0
28051,80758,3817.0,3634.0,3.0,26.0,648.0
28052,80759,4588.0,4120.0,0.0,0.0,1301.0
28053,80801,86.0,86.0,0.0,0.0,0.0
28054,80802,249.0,249.0,0.0,0.0,0.0
28055,80804,321.0,307.0,0.0,3.0,9.0
28056,80805,521.0,482.0,0.0,0.0,184.0
28057,80807,5234.0,4865.0,246.0,23.0,1009.0
28058,80808,6133.0,5630.0,12.0,31.0,397.0
28059,80809,1636.0,1391.0,0.0,0.0,130.0
28060,80810,1233.0,1189.0,5.0,13.0,200.0
28061,80812,164.0,162.0,0.0,0.0,17.0
28062,80813,2103.0,1846.0,16.0,3.0,237.0
28063,80814,3881.0,3666.0,134.0,28.0,216.0
28064,80815,907.0,903.0,1.0,0.0,55.0
28065,80816,5286.0,4982.0,0.0,54.0,227.0
28066,80817,27947.0,21373.0,2883.0,909.0,4342.0
28067,80818,309.0,308.0,0.0,0.0,12.0
28068,80819,740.0,638.0,20.0,11.0,59.0
28069,80820,636.0,617.0,0.0,0.0,0.0
28070,80821,981.0,961.0,15.0,0.0,55.0
28071,80822,337.0,334.0,0.0,0.0,9.0
28072,80823,209.0,204.0,0.0,3.0,0.0
28073,80824,245.0,232.0,0.0,0.0,12.0
28074,80825,621.0,605.0,1.0,6.0,97.0
28075,80827,578.0,578.0,0.0,0.0,0.0
28076,80828,3702.0,2953.0,516.0,3.0,599.0
28077,80829,5624.0,5388.0,58.0,17.0,297.0
28078,80830,170.0,170.0,0.0,0.0,0.0
28079,80831,22256.0,19899.0,534.0,387.0,2824.0
28080,80832,548.0,473.0,69.0,0.0,14.0
28081,80833,492.0,466.0,0.0,0.0,15.0
28082,80834,275.0,272.0,0.0,2.0,10.0
28083,80835,773.0,689.0,0.0,0.0,37.0
28084,80836,1173.0,1148.0,0.0,6.0,279.0
28085,80840,6362.0,5604.0,356.0,73.0,401.0
28086,80860,582.0,543.0,0.0,1.0,42.0
28087,80861,246.0,246.0,0.0,0.0,12.0
28088,80862,47.0,47.0,0.0,0.0,0.0
28089,80863,11811.0,11288.0,58.0,143.0,606.0
28090,80864,1149.0,1053.0,0.0,0.0,221.0
28091,80902,12540.0,9570.0,1146.0,192.0,2169.0
28092,80903,14956.0,11811.0,902.0,382.0,2417.0
28093,80904,20436.0,18874.0,317.0,91.0,1748.0
28094,80905,17992.0,13982.0,1828.0,227.0,4625.0
28095,80906,37643.0,31101.0,2267.0,1152.0,5003.0
28096,80907,26508.0,23087.0,676.0,386.0,3695.0
28097,80908,14060.0,13064.0,69.0,241.0,767.0
28098,80909,35158.0,27344.0,2030.0,781.0,6789.0
28099,80910,29768.0,16998.0,4310.0,931.0,11454.0
28100,80911,31579.0,23967.0,2610.0,822.0,6208.0
28101,80913,3144.0,2284.0,479.0,73.0,381.0
28102,80914,321.0,264.0,18.0,10.0,47.0
28103,80915,19593.0,15410.0,1251.0,517.0,2368.0
28104,80916,37028.0,22715.0,6060.0,1069.0,13110.0
28105,80917,29708.0,24218.0,1468.0,378.0,4159.0
28106,80918,47189.0,40291.0,1808.0,1382.0,5892.0
28107,80919,27391.0,23999.0,755.0,787.0,1883.0
28108,80920,38409.0,33065.0,1466.0,1405.0,3121.0
28109,80921,19280.0,17474.0,242.0,886.0,1431.0
28110,80922,26468.0,21532.0,1077.0,1025.0,3561.0
28111,80923,27211.0,23018.0,1221.0,1043.0,3526.0
28112,80924,5046.0,4146.0,262.0,312.0,563.0
28113,80925,6662.0,4964.0,687.0,263.0,1348.0
28114,80926,1273.0,1231.0,0.0,8.0,87.0
28115,80927,977.0,811.0,55.0,0.0,120.0
28116,80928,1141.0,915.0,105.0,3.0,55.0
28117,80929,275.0,251.0,0.0,24.0,27.0
28118,80930,885.0,789.0,11.0,0.0,0.0
28119,80938,34.0,34.0,0.0,0.0,0.0
28120,80939,0.0,0.0,0.0,0.0,0.0
28121,80951,4126.0,3039.0,420.0,205.0,838.0
28122,81001,29145.0,21166.0,744.0,299.0,15667.0
28123,81003,15553.0,10835.0,848.0,22.0,7723.0
28124,81004,26051.0,19818.0,444.0,94.0,13763.0
28125,81005,30310.0,24575.0,245.0,129.0,12932.0
28126,81006,11932.0,10639.0,137.0,29.0,4098.0
28127,81007,29974.0,26418.0,513.0,137.0,6777.0
28128,81008,10839.0,8166.0,443.0,285.0,4949.0
28129,81019,1493.0,1416.0,0.0,20.0,32.0
28130,81020,882.0,699.0,0.0,12.0,325.0
28131,81021,9.0,9.0,0.0,0.0,0.0
28132,81022,1503.0,1180.0,0.0,0.0,539.0
28133,81023,1232.0,1161.0,0.0,68.0,16.0
28134,81024,110.0,110.0,0.0,0.0,0.0
28135,81025,974.0,887.0,0.0,0.0,219.0
28136,81027,155.0,142.0,0.0,0.0,40.0
28137,81029,274.0,244.0,0.0,6.0,6.0
28138,81030,130.0,130.0,0.0,0.0,37.0
28139,81033,402.0,395.0,6.0,0.0,182.0
28140,81036,1004.0,980.0,2.0,11.0,49.0
28141,81038,361.0,219.0,91.0,15.0,33.0
28142,81039,1659.0,1582.0,0.0,9.0,218.0
28143,81040,602.0,569.0,0.0,0.0,66.0
28144,81041,760.0,672.0,6.0,0.0,543.0
28145,81043,49.0,49.0,0.0,0.0,10.0
28146,81044,392.0,385.0,0.0,0.0,28.0
28147,81045,61.0,61.0,0.0,0.0,1.0
28148,81047,1602.0,1523.0,0.0,35.0,458.0
28149,81049,336.0,330.0,0.0,1.0,26.0
28150,81050,10071.0,8855.0,84.0,8.0,3763.0
28151,81052,9398.0,8814.0,32.0,14.0,3329.0
28152,81054,4745.0,3790.0,572.0,16.0,1623.0
28153,81055,1366.0,1315.0,0.0,6.0,137.0
28154,81057,432.0,421.0,0.0,0.0,173.0
28155,81058,983.0,833.0,71.0,2.0,383.0
28156,81059,354.0,287.0,46.0,0.0,101.0
28157,81062,1986.0,1579.0,190.0,32.0,661.0
28158,81063,2341.0,2032.0,145.0,8.0,633.0
28159,81064,280.0,277.0,0.0,0.0,2.0
28160,81067,5910.0,5429.0,19.0,13.0,3186.0
28161,81069,1478.0,1343.0,13.0,0.0,131.0
28162,81071,349.0,344.0,0.0,1.0,17.0
28163,81073,1851.0,1730.0,19.0,0.0,131.0
28164,81076,657.0,638.0,0.0,3.0,114.0
28165,81077,464.0,460.0,0.0,0.0,150.0
28166,81081,48.0,48.0,0.0,0.0,6.0
28167,81082,12281.0,10367.0,101.0,73.0,5682.0
28168,81084,131.0,131.0,0.0,0.0,3.0
28169,81087,192.0,191.0,1.0,0.0,29.0
28170,81089,4326.0,2912.0,92.0,48.0,2053.0
28171,81090,1110.0,1078.0,0.0,6.0,177.0
28172,81091,928.0,801.0,9.0,4.0,168.0
28173,81092,852.0,780.0,0.0,0.0,145.0
28174,81101,15048.0,12350.0,219.0,329.0,7059.0
28175,81120,2029.0,1518.0,5.0,6.0,1531.0
28176,81121,217.0,194.0,0.0,0.0,37.0
28177,81122,7366.0,6945.0,40.0,25.0,574.0
28178,81123,998.0,821.0,0.0,20.0,419.0
28179,81124,78.0,73.0,5.0,0.0,49.0
28180,81125,3175.0,2461.0,0.0,8.0,2100.0
28181,81126,188.0,155.0,0.0,0.0,176.0
28182,81128,111.0,39.0,0.0,0.0,63.0
28183,81129,207.0,177.0,0.0,0.0,155.0
28184,81130,756.0,722.0,6.0,2.0,22.0
28185,81131,1215.0,1145.0,0.0,28.0,35.0
28186,81132,3136.0,2620.0,5.0,0.0,1233.0
28187,81133,978.0,869.0,0.0,0.0,601.0
28188,81136,207.0,188.0,0.0,0.0,45.0
28189,81137,5434.0,3476.0,6.0,39.0,1294.0
28190,81138,32.0,32.0,0.0,0.0,0.0
28191,81140,2500.0,2313.0,0.0,1.0,1367.0
28192,81141,1499.0,1252.0,0.0,0.0,667.0
28193,81143,523.0,449.0,5.0,0.0,132.0
28194,81144,7296.0,5685.0,27.0,0.0,3619.0
28195,81146,690.0,534.0,0.0,0.0,122.0
28196,81147,11531.0,10236.0,60.0,60.0,2022.0
28197,81148,451.0,318.0,0.0,0.0,380.0
28198,81149,1028.0,856.0,13.0,0.0,296.0
28199,81151,1452.0,1334.0,0.0,4.0,402.0
28200,81152,1269.0,989.0,0.0,0.0,1108.0
28201,81154,1399.0,1145.0,30.0,19.0,189.0
28202,81155,355.0,325.0,0.0,2.0,28.0
28203,81201,8953.0,8534.0,42.0,43.0,750.0
28204,81210,337.0,274.0,0.0,0.0,0.0
28205,81211,7144.0,6609.0,346.0,35.0,797.0
28206,81212,29956.0,26297.0,1984.0,313.0,3868.0
28207,81220,111.0,111.0,0.0,0.0,0.0
28208,81221,279.0,276.0,0.0,0.0,12.0
28209,81222,388.0,379.0,0.0,7.0,2.0
28210,81223,1402.0,1367.0,0.0,0.0,11.0
28211,81224,3689.0,3574.0,0.0,56.0,162.0
28212,81225,783.0,764.0,5.0,0.0,1.0
28213,81226,9132.0,6453.0,1000.0,105.0,1707.0
28214,81227,0.0,0.0,0.0,0.0,0.0
28215,81230,9106.0,8758.0,11.0,55.0,1043.0
28216,81231,618.0,529.0,62.0,3.0,99.0
28217,81232,44.0,44.0,0.0,0.0,4.0
28218,81233,1153.0,1135.0,0.0,0.0,38.0
28219,81235,714.0,704.0,0.0,0.0,21.0
28220,81236,923.0,923.0,0.0,0.0,24.0
28221,81237,132.0,132.0,0.0,0.0,0.0
28222,81239,9.0,9.0,0.0,0.0,0.0
28223,81240,3966.0,3700.0,0.0,0.0,222.0
28224,81241,40.0,40.0,0.0,0.0,0.0
28225,81242,1052.0,998.0,8.0,0.0,198.0
28226,81243,91.0,63.0,7.0,0.0,0.0
28227,81244,327.0,327.0,0.0,0.0,30.0
28228,81248,122.0,122.0,0.0,0.0,62.0
28229,81251,100.0,100.0,0.0,0.0,0.0
28230,81252,3715.0,3621.0,35.0,9.0,174.0
28231,81253,554.0,544.0,0.0,0.0,0.0
28232,81301,29238.0,26406.0,177.0,250.0,2853.0
28233,81303,8087.0,7070.0,17.0,32.0,1483.0
28234,81320,220.0,220.0,0.0,0.0,10.0
28235,81321,14155.0,11760.0,72.0,105.0,2287.0
28236,81323,5207.0,4898.0,0.0,6.0,311.0
28237,81324,1180.0,1117.0,0.0,3.0,54.0
28238,81325,122.0,122.0,0.0,0.0,38.0
28239,81326,2239.0,2152.0,0.0,9.0,169.0
28240,81327,765.0,702.0,0.0,0.0,30.0
28241,81328,3885.0,3635.0,7.0,9.0,265.0
28242,81330,8.0,8.0,0.0,0.0,0.0
28243,81331,238.0,238.0,0.0,0.0,0.0
28244,81332,244.0,242.0,0.0,2.0,0.0
28245,81334,1298.0,94.0,0.0,4.0,66.0
28246,81335,97.0,97.0,0.0,0.0,0.0
28247,81401,22518.0,20188.0,150.0,56.0,5108.0
28248,81403,11459.0,10624.0,0.0,41.0,1546.0
28249,81410,1577.0,1502.0,6.0,0.0,228.0
28250,81411,6.0,6.0,0.0,0.0,0.0
28251,81413,5374.0,5144.0,41.0,38.0,491.0
28252,81415,1288.0,1208.0,0.0,15.0,25.0
28253,81416,13617.0,12724.0,337.0,62.0,2695.0
28254,81418,1801.0,1678.0,0.0,20.0,242.0
28255,81419,3816.0,3721.0,0.0,3.0,359.0
28256,81422,520.0,478.0,0.0,0.0,50.0
28257,81423,1660.0,1561.0,0.0,5.0,34.0
28258,81424,1101.0,1016.0,0.0,0.0,61.0
28259,81425,4967.0,4581.0,73.0,48.0,1444.0
28260,81426,164.0,162.0,0.0,0.0,4.0
28261,81427,852.0,833.0,0.0,6.0,31.0
28262,81428,3875.0,3757.0,0.0,46.0,320.0
28263,81429,103.0,103.0,0.0,0.0,17.0
28264,81430,505.0,505.0,0.0,0.0,9.0
28265,81431,437.0,434.0,0.0,0.0,6.0
28266,81432,2780.0,2740.0,0.0,8.0,79.0
28267,81433,618.0,565.0,0.0,9.0,128.0
28268,81434,155.0,150.0,0.0,0.0,5.0
28269,81435,5101.0,4930.0,12.0,84.0,584.0
28270,81501,24568.0,21520.0,417.0,297.0,4314.0
28271,81503,14507.0,12767.0,63.0,140.0,2769.0
28272,81504,29955.0,27858.0,183.0,31.0,3712.0
28273,81505,8874.0,8137.0,60.0,0.0,829.0
28274,81506,10695.0,9882.0,1.0,247.0,891.0
28275,81507,15466.0,14626.0,30.0,211.0,715.0
28276,81520,14346.0,13078.0,96.0,27.0,3927.0
28277,81521,14700.0,13438.0,23.0,27.0,1501.0
28278,81522,0.0,0.0,0.0,0.0,0.0
28279,81523,949.0,834.0,48.0,0.0,36.0
28280,81524,2193.0,1975.0,0.0,0.0,225.0
28281,81525,854.0,854.0,0.0,0.0,19.0
